                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     750                                     2251                  4.4034592902161083E+009                  6.0085465532519180E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7538410577678170E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7154898540248358E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.1346698461187365E-003                 -4.2992437170030371E+001                 -8.4345290123498255E+000                 -8.1346682191096881E-003                 -1.1967980483931426E-002                 -2.0642602123276119E+000                 -4.2992437170030371E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7610576071749242E+000                 -8.2167833971167527E-003                 -2.9647695957809995E-003                  4.4438188926046873E+000                  9.5820113396946945E-014                  7.1924021765925783E+000                  2.1662623104339098E+000                  1.7356616265933265E+001                  2.1662623104339098E+000                  7.1924021765925783E+000                  8.4242626834932310E-001                  6.7899272353459716E-001                  1.9439269132811323E+000                  3.5801704841283361E-001                  6.2053519149064107E-001                  1.2148844429674537E-005                  9.1567432273930230E-003                  3.2147767861069668E-003                  8.8262396621313927E-003                  6.6495953416804765E-001                  3.1393568420600726E-001                                        0                                        0                                        9 
                                     755                                     2251                  4.4084974681583052E+009                  5.9997726289444122E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7539074519744628E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7153986250073276E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.9502481784164119E-003                 -4.2986382206021382E+001                 -8.4324423016162200E+000                 -7.9502465442651358E-003                 -1.1794787229659211E-002                 -2.0628111343041060E+000                 -4.2986382206021382E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7610658109967146E+000                 -8.0319856426266708E-003                 -2.8887783621151845E-003                  4.4436669101373552E+000                  9.3916590871901403E-014                  7.1924957724501857E+000                  2.1666422087819193E+000                  1.7356898040986781E+001                  2.1666422087819193E+000                  7.1924957724501857E+000                  8.4279511827428455E-001                  6.7877826340484848E-001                  1.9451434443277480E+000                  3.5758826226883900E-001                  6.2096330958418744E-001                  1.2154727725421940E-005                  9.1547387594603045E-003                  3.2145253902568275E-003                  8.8255494493511555E-003                  6.6491154397110130E-001                  3.1398345878201267E-001                                        0                                        0                                        9 
                                     760                                     2251                  4.4134870553062830E+009                  5.9989249373228164E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7539636724768952E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7153193351081157E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.7669144976276984E-003                 -4.2980379068527988E+001                 -8.4303727389752332E+000                 -7.7669128563635382E-003                 -1.1622628160081241E-002                 -2.0613728819798118E+000                 -4.2980379068527988E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7610753113589697E+000                 -7.8484705159330027E-003                 -2.8160215232802157E-003                  4.4435213964596851E+000                  9.3089921852540742E-014                  7.1925886019207868E+000                  2.1670186869679253E+000                  1.7357177381045126E+001                  2.1670186869679253E+000                  7.1925886019207868E+000                  8.4316067565636232E-001                  6.7856583193856324E-001                  1.9463499683757026E+000                  3.5716353256392791E-001                  6.2138737794617249E-001                  1.2160568610747432E-005                  9.1527442196812792E-003                  3.2142765779399432E-003                  8.8248663297177139E-003                  6.6486399648876815E-001                  3.1403079314344329E-001                                        0                                        0                                        9 
                                     765                                     2251                  4.4184746934964800E+009                  5.9989249373228137E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7540185286095138E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7152402838811902E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.5835972614830905E-003                 -4.2974375016620570E+001                 -8.4283028310249115E+000                 -7.5835956130737119E-003                 -1.1450528930050630E-002                 -2.0599334419268618E+000                 -4.2974375016620570E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7610849221915377E+000                 -7.6652268834836359E-003                 -2.7436213721905209E-003                  4.4433765961575062E+000                  9.3106640072494152E-014                  7.1926814649739628E+000                  2.1673952308100759E+000                  1.7357456797504518E+001                  2.1673952308100759E+000                  7.1926814649739628E+000                  8.4352635601053472E-001                  6.7835344382238361E-001                  1.9475577420626331E+000                  3.5673888990912067E-001                  6.2181135977112645E-001                  1.2166418821648212E-005                  9.1507410545987981E-003                  3.2140279320276278E-003                  8.8241836669516478E-003                  6.6481644749826452E-001                  3.1407812952159103E-001                                        0                                        0                                        9 
                                     770                                     2252                  4.4234623316866770E+009                  5.9989249373228111E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7540733913762023E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7151595820061887E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.4002349106517635E-003                 -4.2968368043427503E+001                 -8.4262318574226338E+000                 -7.4002332550621702E-003                 -1.1278431083783787E-002                 -2.0584924278288974E+000                 -4.2968368043427503E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7610945228555304E+000                 -7.4819372290093238E-003                 -2.6711778729395365E-003                  4.4432317091590043E+000                  9.3183183321237806E-014                  7.1927743903461199E+000                  2.1677720122894595E+000                  1.7357736417015111E+001                  2.1677720122894595E+000                  7.1927743903461199E+000                  8.4389230406354432E-001                  6.7814101611652688E-001                  1.9487672397784264E+000                  3.5631416847749448E-001                  6.2223542062856008E-001                  1.2172279848994235E-005                  9.1487284476102337E-003                  3.2137793763962262E-003                  8.8235012520537850E-003                  6.6476887840775023E-001                  3.1412548641080579E-001                                        0                                        0                                        9 
                                     775                                     2252                  4.4284499698768740E+009                  5.9989249373228084E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7541282782952310E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7150772029076760E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.2168101516794491E-003                 -4.2962358231580538E+001                 -8.4241599312791084E+000                 -7.2168084888749560E-003                 -1.1106317214112061E-002                 -2.0570498591601489E+000                 -4.2962358231580538E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7611041162429029E+000                 -7.2985900311304157E-003                 -2.5986910487451865E-003                  4.4430867355106152E+000                  9.3247687360731741E-014                  7.1928673763351094E+000                  2.1681490420939924E+000                  1.7358016248447910E+001                  2.1681490420939924E+000                  7.1928673763351094E+000                  8.4425852177914273E-001                  6.7792854885406584E-001                  1.9499784649612297E+000                  3.5588936833616314E-001                  6.2265956045345627E-001                  1.2178151673564185E-005                  9.1467063596315876E-003                  3.2135309123380498E-003                  8.8228190885722129E-003                  6.6472128919760998E-001                  3.1417286382530224E-001                                        0                                        0                                        9 
                                     780                                     2252                  4.4334376080670710E+009                  5.9989249373228057E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7541831866848305E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7149931518987154E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.0333215244808749E-003                 -4.2956345508011971E+001                 -8.4220869345459128E+000                 -7.0333198544261693E-003                 -1.0934186135727867E-002                 -2.0556057278673157E+000                 -4.2956345508011971E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7611136997751160E+000                 -7.1151811026678672E-003                 -2.5261536489388611E-003                  4.4429416607110026E+000                  9.3330575916735683E-014                  7.1929604240802716E+000                  2.1685263144897235E+000                  1.7358296286867851E+001                  2.1685263144897235E+000                  7.1929604240802716E+000                  8.4462501109853638E-001                  6.7771604207188851E-001                  1.9511914210363479E+000                  3.5546448955999893E-001                  6.2308377917349433E-001                  1.2184034374454276E-005                  9.1446747514744697E-003                  3.2132825395999108E-003                  8.8221371758117912E-003                  6.6467367984928305E-001                  3.1422026178012830E-001                                        0                                        0                                        6 
                                     785                                     2252                  4.4384252462572680E+009                  5.9989249373228022E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7542381268324119E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7149074180284600E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.8497674438016774E-003                 -4.2950329868800495E+001                 -8.4200128786081390E+000                 -6.8497657664613083E-003                 -1.0762036435757813E-002                 -2.0541600372898228E+000                 -4.2950329868800495E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7611232763028846E+000                 -6.9317045284914679E-003                 -2.4535684173885340E-003                  4.4427964902479022E+000                  9.3402218710285528E-014                  7.1930535337538073E+000                  2.1689038286657705E+000                  1.7358576531366005E+001                  2.1689038286657705E+000                  7.1930535337538073E+000                  8.4499177396893110E-001                  6.7750349580722979E-001                  1.9524061114363476E+000                  3.5503953222452239E-001                  6.2350807671562358E-001                  1.2189928027177642E-005                  9.1426335837198301E-003                  3.2130342575641250E-003                  8.8214555120766491E-003                  6.6462605034433753E-001                  3.1426768029083429E-001                                        0                                        0                                        9 
                                     790                                     2252                  4.4434128844474649E+009                  5.9989249373227995E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7542930874494183E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7148200269938834E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.6661503868323752E-003                 -4.2944311436760067E+001                 -8.4179379643420553E+000                 -6.6661487021714748E-003                 -1.0589870388964895E-002                 -2.0527128361958384E+000                 -4.2944311436760067E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7611328434363998E+000                 -6.7481680606327693E-003                 -2.3809344504884685E-003                  4.4426512223141019E+000                  9.3486573810914395E-014                  7.1931467031087557E+000                  2.1692815929615112E+000                  1.7358856987904115E+001                  2.1692815929615112E+000                  7.1931467031087557E+000                  8.4535881234531363E-001                  6.7729091010019082E-001                  1.9536225395868165E+000                  3.5461449641086762E-001                  6.2393245300085631E-001                  1.2195832595676234E-005                  9.1405828169261807E-003                  3.2127860655750823E-003                  8.8207740955668131E-003                  6.6457840066461560E-001                  3.1431511937299778E-001                                        0                                        0                                        9 
                                     795                                     2252                  4.4484005226376610E+009                  5.9989249373227960E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7543480739198130E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7147233489036500E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.4824678062010387E-003                 -4.2938290091079992E+001                 -8.4158618113186066E+000                 -6.4824661141830850E-003                 -1.0417686030498252E-002                 -2.0512640816754244E+000                 -4.2938290091079992E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7611424038239010E+000                 -6.5645635167501208E-003                 -2.3082529535508518E-003                  4.4425058593202271E+000                  9.3558314675131430E-014                  7.1932399341670701E+000                  2.1696596024801003E+000                  1.7359137653270302E+001                  2.1696596024801003E+000                  7.1932399341670701E+000                  8.4572612816640325E-001                  6.7707828499059863E-001                  1.9548407089236506E+000                  3.5418938219981388E-001                  6.2435690795118848E-001                  1.2201748201296087E-005                  9.1385224114919721E-003                  3.2125379600692651E-003                  8.8200929164985540E-003                  6.6453073079176517E-001                  3.1436257904208031E-001                                        0                                        0                                        9 
                                     800                                     2252                  4.4533881608278570E+009                  5.9989249373227951E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7544030932079684E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7145841082380935E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.2987209223978524E-003                 -4.2932265817264721E+001                 -8.4137848343405182E+000                 -6.2987192229877441E-003                 -1.0245484826649396E-002                 -2.0498137720675444E+000                 -4.2932265817264721E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7611519542503045E+000                 -6.3808962695424904E-003                 -2.2355201827539838E-003                  4.4423603937786327E+000                  9.3632992707740980E-014                  7.1933332273109976E+000                  2.1700378549168104E+000                  1.7359418525253680E+001                  2.1700378549168104E+000                  7.1933332273109976E+000                  8.4609372337764843E-001                  6.7686562051796317E-001                  1.9560606228938502E+000                  3.5376418967144041E-001                  6.2478144148913461E-001                  1.2207674941722558E-005                  9.1364523275331688E-003                  3.2122899009409331E-003                  8.8194118647606876E-003                  6.6448304070731290E-001                  3.1441005931372723E-001                                        0                                        0                                        9 
                                     805                                     2253                  4.4583757990180531E+009                  5.9989249373227960E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7544581805562958E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7144391418745502E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.1148794235067324E-003                 -4.2926238508160189E+001                 -8.4117066941546437E+000                 -6.1148777166679762E-003                 -1.0073236849774007E-002                 -2.0483618592153707E+000                 -4.2926238508160189E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7611615027605794E+000                 -6.1971205481269583E-003                 -2.1627293425950456E-003                  4.4422148120983147E+000                  9.3698842290369111E-014                  7.1934265846730803E+000                  2.1704163513371597E+000                  1.7359699606783948E+001                  2.1704163513371597E+000                  7.1934265846730803E+000                  8.4646159992920045E-001                  6.7665291671932970E-001                  1.9572822849676237E+000                  3.5333891890097796E-001                  6.2520605354232228E-001                  1.2213612966222818E-005                  9.1343725248977780E-003                  3.2120419040118065E-003                  8.8187309837920915E-003                  6.6443533039214697E-001                  3.1445756020613658E-001                                        0                                        0                                        9 
                                     810                                     2253                  4.4633634372082481E+009                  5.9989249373227951E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7545132481789298E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7142884509909588E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.9310069896594758E-003                 -4.2920208446554412E+001                 -8.4096274174343382E+000                 -5.9310052753552330E-003                 -9.9010054411598145E-003                 -2.0469084680345606E+000                 -4.2920208446554412E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7611710359385642E+000                 -6.0133409471006399E-003                 -2.0899058980522905E-003                  4.4420691652092295E+000                  9.3780403227108551E-014                  7.1935200007246847E+000                  2.1707950919190409E+000                  1.7359980892318969E+001                  2.1707950919190409E+000                  7.1935200007246847E+000                  8.4682975977548713E-001                  6.7644017363799547E-001                  1.9585056985892866E+000                  3.5291356997579487E-001                  6.2563074402517305E-001                  1.2219562117414786E-005                  9.1322829634767465E-003                  3.2117939803194737E-003                  8.8180503038966986E-003                  6.6438759982784246E-001                  3.1450508173369801E-001                                        0                                        0                                        9 
                                     815                                     2253                  4.4683510753984442E+009                  5.9989249373227942E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7545685231148138E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7210910640226678E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.7470821824070380E-003                 -4.2914175647550699E+001                 -8.4075475606564574E+000                 -5.7470804606025638E-003                 -9.7287692840819211E-003                 -2.0454535877223958E+000                 -4.2914175647550699E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7611805072801836E+000                 -5.8295150745572384E-003                 -2.0169356450195903E-003                  4.4419232247031637E+000                  9.3999760548812270E-014                  7.1936134750161136E+000                  2.1711740859760971E+000                  1.7360262390594944E+001                  2.1711740859760971E+000                  7.1936134750161136E+000                  8.4719820485706765E-001                  6.7622739132454934E-001                  1.9597308671698863E+000                  3.5248814299805348E-001                  6.2605551283806127E-001                  1.2225522381440102E-005                  9.1301836033828125E-003                  3.2115412598323376E-003                  8.8173564542967514E-003                  6.6433984899738430E-001                  3.1455262390908473E-001                                        0                                        0                                        8 
                                     820                                     2253                  4.4733387135886393E+009                  5.9989249373227951E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7546238798752738E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7210695111735757E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.5630889935636670E-003                 -4.2908139946880141E+001                 -8.4054664313009706E+000                 -5.5630872642213527E-003                 -9.5565128870821383E-003                 -2.0439971701445097E+000                 -4.2908139946880141E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7611899763878105E+000                 -5.6456002013431112E-003                 -1.9439164236665408E-003                  4.4417771862604578E+000                  9.4052771249367843E-014                  7.1937070107038394E+000                  2.1715533271149008E+000                  1.7360544098013023E+001                  2.1715533271149008E+000                  7.1937070107038394E+000                  8.4756693710529318E-001                  6.7601456982453223E-001                  1.9609577941581864E+000                  3.5206263805999766E-001                  6.2648035989183781E-001                  1.2231493961012107E-005                  9.1280744043220948E-003                  3.2112883153325761E-003                  8.8166619896652490E-003                  6.6429207788315447E-001                  3.1460018674782808E-001                                        0                                        0                                        4 
                                     825                                     2253                  4.4783263517788353E+009                  5.9989249373227942E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7546792230008084E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7210471093942408E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.3790296834396491E-003                 -4.2902101350444958E+001                 -8.4033844245443969E+000                 -5.3790279465232493E-003                 -9.3842387024810226E-003                 -2.0425392209863213E+000                 -4.2902101350444958E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7611994423226580E+000                 -5.4616231542309315E-003                 -1.8708597698043632E-003                  4.4416310729527337E+000                  9.4119339303163139E-014                  7.1938006077177725E+000                  2.1719328138318983E+000                  1.7360826012730858E+001                  2.1719328138318983E+000                  7.1938006077177725E+000                  8.4793595846415781E-001                  6.7580170918254645E-001                  1.9621864830178048E+000                  3.5163705525185501E-001                  6.2690528509893817E-001                  1.2237476936594454E-005                  9.1259553257352181E-003                  3.2110357665328677E-003                  8.8159686114368616E-003                  6.6424428646757361E-001                  3.1464777026668472E-001                                        0                                        0                                        9 
                                     830                                     2253                  4.4833139899690313E+009                  5.9989249373227960E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7547345689962384E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7210238182917064E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1949055545224155E-003                 -4.2896059877589586E+001                 -8.4013012602848249E+000                 -5.1949038099943700E-003                 -9.2119481665288681E-003                 -2.0410797513294123E+000                 -4.2896059877589586E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7612089029043423E+000                 -5.2775835844759084E-003                 -1.7977611482966759E-003                  4.4414848757097181E+000                  9.4192892115076313E-014                  7.1938942656167351E+000                  2.1723125463571979E+000                  1.7361108134296202E+001                  2.1723125463571979E+000                  7.1938942656167351E+000                  8.4830527087644148E-001                  6.7558880944575095E-001                  1.9634169372068613E+000                  3.5121139466893686E-001                  6.2733028836668603E-001                  1.2243471347642545E-005                  9.1238263269621499E-003                  3.2107835504747387E-003                  8.8152761467577279E-003                  6.6419647473328802E-001                  3.1469537448198237E-001                                        0                                        0                                        9 
